target,dob,location_population,new_city,"pop_change_10,000",Squash,Bodybuilding,Gym,Cardio,Rowing,Crossfit,Stretching,Badminton,Fitness,Power bike,Weightlifting,Kettleballs,sport,count,non_sport_hobbies,education,n_of_groups,gym,health,food,active,unhealthy,no_group,gym_time,health_time,active_time,food_time,unhealthy_time,sex_female,sex_male,sex_missing,location_Bydgoszcz,location_Gdańsk,location_Katowice,location_Kraków,location_Lublin,location_Other,location_Poznań,location_Szczecin,location_Warszawa,location_Wrocław,location_Łódź,occupation_Administrative and commercial managers,"occupation_Agricultural, forestry and fishery labourers","occupation_Armed forces occupations, other ranks",occupation_Assemblers,"occupation_Building and related trades workers, excluding electricians",occupation_Business and administration associate professionals,occupation_Business and administration professionals,"occupation_Chief executives, senior officials and legislators",occupation_Cleaners and helpers,occupation_Commissioned armed forces officers,occupation_Customer services clerks,occupation_Drivers and mobile plant operators,occupation_Electrical and electronic trades workers,occupation_Food preparation assistants,"occupation_Food processing, wood working, garment and other craft and related trades workers",occupation_General and keyboard clerks,occupation_Handicraft and printing workers,occupation_Health associate professionals,occupation_Health professionals,"occupation_Hospitality, retail and other services managers",occupation_Information and communications technicians,occupation_Information and communications technology professionals,"occupation_Labourers in mining, construction, manufacturing and transport","occupation_Legal, social and cultural professionals","occupation_Legal, social, cultural and related associate professionals",occupation_Market-oriented skilled agricultural workers,"occupation_Market-oriented skilled forestry, fishery and hunting workers","occupation_Metal, machinery and related trades workers",occupation_Non-commissioned armed forces officers,occupation_Numerical and material recording clerks,occupation_Other clerical support workers,occupation_Personal care workers,occupation_Personal service workers,occupation_Production and specialised services managers,occupation_Protective services workers,occupation_Refuse workers and other elementary workers,occupation_Sales workers,occupation_Science and engineering associate professionals,occupation_Science and engineering professionals,occupation_Stationary plant and machine operators,occupation_Street and related sales and service workers,"occupation_Subsistence farmers, fishers, hunters and gatherers",occupation_Teaching professionals,"friends_number_(-0.001, 70.0]","friends_number_(70.0, 115.0]","friends_number_(115.0, 143.0]","friends_number_(143.0, 166.0]","friends_number_(166.0, 183.0]","friends_number_(183.0, 199.0]","friends_number_(199.0, 217.0]","friends_number_(217.0, 234.0]","friends_number_(234.0, 256.0]","friends_number_(256.0, 284.0]","friends_number_(284.0, 328.0]","friends_number_(328.0, 1000.0]",relationship_status_Divorced,relationship_status_In relationship,relationship_status_Married,relationship_status_Married with kids,relationship_status_Missing,relationship_status_Single,cc_type_American Express,cc_type_Mastercard,cc_type_Missing,cc_type_Revolut,cc_type_Visa
0,44,124295,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,5,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,64,29845,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,5,6,False,False,True,True,False,False,-1,-1,14,10,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,31,403883,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,3,3,3,6,False,False,False,True,False,False,-1,-1,-1,10,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,39,403883,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,3,3,4,3,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,79,9428,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,4,5,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,20,5699,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,2,2,4,3,False,False,False,True,False,False,-1,-1,-1,9,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,48,214566,True,-155,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,51,15808,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,25,46568,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,2,2,5,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,55,1764615,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,5,3,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,20,29109,False,0,False,False,True,False,False,True,False,False,False,False,False,False,False,3,3,-1,6,False,True,False,False,False,False,-1,10,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,41,3792,True,-17,False,False,False,False,False,False,True,False,False,False,False,False,False,2,2,3,9,True,True,False,True,False,False,11,10,-1,11,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,53,202562,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,4,3,True,False,False,False,False,False,9,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,42,538633,True,53,False,False,False,True,False,False,False,False,False,False,True,False,False,3,3,3,8,True,False,False,True,False,False,11,-1,-1,9,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,24,767348,False,0,False,True,False,True,False,True,False,False,False,False,False,False,False,3,3,5,6,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,48,25924,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,3,False,False,False,True,False,False,-1,-1,-1,10,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,29,101625,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,-1,7,True,False,False,True,False,False,11,-1,-1,12,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,38,339850,True,-142,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,4,1,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,56,4887,True,-5,False,False,False,True,False,False,True,False,False,False,False,False,False,2,2,4,4,False,False,True,True,False,False,-1,-1,9,9,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,22,2831,True,-12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,3,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,48,224376,True,12,False,False,False,False,False,False,False,False,False,False,False,False,True,3,3,4,4,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,35,19167,True,-9,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,3,3,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,40,56690,False,0,False,False,False,False,False,False,True,False,False,True,False,False,True,4,4,4,3,False,True,False,True,False,False,-1,12,-1,9,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,20,23899,True,0,False,False,False,False,False,False,False,True,False,False,False,False,False,2,2,3,2,False,False,False,True,False,False,-1,-1,-1,11,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,34,339850,True,26,False,False,False,False,True,True,False,False,False,False,False,False,True,4,4,4,4,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,31,690422,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,3,8,True,True,False,True,False,False,8,9,-1,11,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,47,1764615,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,3,4,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,48,42570,False,0,False,False,False,False,False,False,False,False,False,True,False,True,False,4,4,4,5,True,True,True,True,False,False,12,12,11,9,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,44,181309,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,3,3,False,False,True,False,False,False,-1,-1,9,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,50,1764615,True,107,True,False,False,False,False,False,False,False,False,False,False,False,False,4,4,3,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,43,139129,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,2,2,3,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,41,224376,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,23,139129,True,8,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,6,4,False,False,True,False,False,False,-1,-1,11,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,29,638586,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,5,2,True,False,False,True,False,False,9,-1,-1,9,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,59,202562,True,3,False,False,False,False,True,False,False,True,False,False,False,False,True,5,5,-1,3,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,41,690422,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3,3,False,False,True,True,False,False,-1,-1,10,12,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,50,1764615,True,175,False,False,True,True,False,False,False,True,False,False,False,False,False,6,6,1,6,True,True,False,False,False,False,7,8,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,26,202562,False,0,False,False,False,False,False,False,True,False,False,False,True,False,False,2,2,4,4,False,False,False,False,False,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,20,1764615,False,0,False,False,False,False,False,True,False,False,False,False,False,False,True,3,3,1,9,True,True,False,True,False,False,12,13,-1,10,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,36,9400,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,5,6,False,False,False,True,False,False,-1,-1,-1,10,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,32,638586,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,5,3,False,False,False,True,False,False,-1,-1,-1,12,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,19,638586,False,0,False,False,False,False,True,True,False,False,False,False,False,False,False,4,4,1,7,True,False,False,False,False,False,11,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,47,1764615,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,5,True,False,False,True,False,False,9,-1,-1,13,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,25,339850,False,0,False,False,False,True,False,False,False,False,True,False,False,False,False,3,3,5,5,False,False,False,True,False,False,-1,-1,-1,12,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,49,3217,True,-176,False,False,False,False,False,False,False,False,False,False,False,False,True,2,2,5,2,False,False,False,False,False,True,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,23,538633,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,4,4,2,7,False,False,False,True,False,False,-1,-1,-1,11,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,32,690422,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,-1,6,False,False,True,True,False,False,-1,-1,10,8,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,35,403883,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,3,3,4,5,False,False,False,True,False,False,-1,-1,-1,9,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,27,464254,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,4,5,False,False,False,True,False,False,-1,-1,-1,10,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,42,246306,True,5,False,False,False,False,False,False,False,True,False,False,False,False,False,2,2,2,5,True,False,False,True,False,False,11,-1,-1,14,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,31,174349,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,3,4,False,True,False,False,False,False,-1,11,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,30,44303,True,-2,True,False,False,False,False,False,False,False,False,False,False,False,True,4,4,3,5,False,True,False,False,False,False,-1,10,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,34,17191,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4,6,True,True,False,False,False,False,12,8,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,41,18255,False,0,False,True,False,False,False,False,True,False,False,False,False,False,False,4,4,1,5,False,False,False,True,False,False,-1,-1,-1,10,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,35,202562,True,-2,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,6,0,True,True,True,True,True,True,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
